INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CATEGORY_ID,TABLE_NO,SYSTEM_TYPE,TABLE_JAPAN_NAME,TABLE_ENGLISH_NAME,TIME_STOP_DELETE,HAS_PARENT_TBL_FLG,PARENT_TBL_NAME,PARENT_TBL_JP_NAME,FIELD_ACQ_DATE_TIME,FIELD_ACQ_END_DATE,FIELD_ACQ_EMPLOYEE_ID,FIELD_ACQ_START_DATE,FIELD_ACQ_CID,FIELD_PARENT_1,FIELD_PARENT_2,FIELD_PARENT_3,FIELD_PARENT_4,FIELD_PARENT_5,FIELD_PARENT_6,FIELD_PARENT_7,FIELD_PARENT_8,FIELD_PARENT_9,FIELD_PARENT_10,FIELD_CHILD_1,FIELD_CHILD_2,FIELD_CHILD_3,FIELD_CHILD_4,FIELD_CHILD_5,FIELD_CHILD_6,FIELD_CHILD_7,FIELD_CHILD_8,FIELD_CHILD_9,FIELD_CHILD_10,CLS_KEY_QUERY_1,CLS_KEY_QUERY_2,CLS_KEY_QUERY_3,CLS_KEY_QUERY_4,CLS_KEY_QUERY_5,CLS_KEY_QUERY_6,CLS_KEY_QUERY_7,CLS_KEY_QUERY_8,CLS_KEY_QUERY_9,CLS_KEY_QUERY_10,DEFAULT_COND_KEY_QUERY,FIELD_KEY_QUERY_1,FIELD_KEY_QUERY_2,FIELD_KEY_QUERY_3,FIELD_KEY_QUERY_4,FIELD_KEY_QUERY_5,FIELD_KEY_QUERY_6,FIELD_KEY_QUERY_7,FIELD_KEY_QUERY_8,FIELD_KEY_QUERY_9,FIELD_KEY_QUERY_10,FIELD_DATE_1,FIELD_DATE_2,FIELD_DATE_3,FIELD_DATE_4,FIELD_DATE_5,FIELD_DATE_6,FIELD_DATE_7,FIELD_DATE_8,FIELD_DATE_9,FIELD_DATE_10,FIELD_DATE_11,FIELD_DATE_12,FIELD_DATE_13,FIELD_DATE_14,FIELD_DATE_15,FIELD_DATE_16,FIELD_DATE_17,FIELD_DATE_18,FIELD_DATE_19,FIELD_DATE_20,FILED_KEY_UPDATE_1,FILED_KEY_UPDATE_2,FILED_KEY_UPDATE_3,FILED_KEY_UPDATE_4,FILED_KEY_UPDATE_5,FILED_KEY_UPDATE_6,FILED_KEY_UPDATE_7,FILED_KEY_UPDATE_8,FILED_KEY_UPDATE_9,FILED_KEY_UPDATE_10,FILED_KEY_UPDATE_11,FILED_KEY_UPDATE_12,FILED_KEY_UPDATE_13,FILED_KEY_UPDATE_14,FILED_KEY_UPDATE_15,FILED_KEY_UPDATE_16,FILED_KEY_UPDATE_17,FILED_KEY_UPDATE_18,FILED_KEY_UPDATE_19,FILED_KEY_UPDATE_20,HISTORY_CLS
,,,,,,,,,0,"00301",34,1,"34超休残数","KRCMT_HD60H_BASIC","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",35,1,"35子の看護・介護休暇情報","KRCMT_CHILD_CARE_HD_INFO","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",36,1,"36子の看護休暇付与残数データ","KRCDT_CHILDCARE_HD_REMAIN","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",37,1,"37介護休暇基本情報","KRCDT_HDNURSING_INFO","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",38,1,"38介護休暇付与残数データ","KRCDT_CARE_HD_REMAIN","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",39,1,"39打刻カード","KRCMT_STAMP_CARD","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CARD_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00301",40,1,"40所属会社情報の履歴","BS"YM"T_AFF_COM_HIST_ITEM","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",41,1,"41予定作成方法","KSHMT_WORKCOND_SCHE_METH","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",42,1,"42個人勤務日区分別勤務","KSHMT_WORKCOND_CTG","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID","PER_WORK_CAT_ATR",,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",43,1,"43時間帯","KSHMT_WORKCOND_CTG_TS","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID","PER_WORK_CAT_ATR","CNT",,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",44,1,"44個人曜日別勤務","KSHMT_WORKCOND_WEEK","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID","PER_WORK_DAY_OFF_ATR",,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00301",45,1,"45個人曜日別勤務時間帯","KSHMT_WORKCOND_WEEK_TS","300","1","BSYMT_SYAIN","社員データ管理",,,"SID",,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"5","0",,,,,,,,,,"SID","CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIST_ID","PER_WORK_DAY_OFF_ATR","CNT",,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00302",1,1,"01カテゴリ定義情報","PPEMT_CTG","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PER_INFO_CTG_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",2,1,"02個人情報区分","PPEMT_CTG_COMMON","300","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CONTRACT_CD","CATEGORY_CD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",3,1,"03個人情報カテゴリ並び順","PPEMT_CTG_SORT","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PER_INFO_CTG_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",4,1,"04項目定義情報","PPEMT_ITEM","300","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PER_INFO_ITEM_DEFINITION_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",5,1,"05個人情報項目定義システム共通","PPEMT_ITEM_COMMON","300","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CONTRACT_CD","CATEGORY_CD","ITEM_CD",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",6,1,"06個人情報項目並び順","PPEMT_ITEM_SORT","300","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PER_INFO_ITEM_DEFINITION_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",7,1,"07個人情報ロール","SACMT_ROLE","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ROLE_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",8,1,"08ユーザー情報","SACMT_USER","300","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USER_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",9,1,"09メンテナンスレイアウト","PPEMT_LAYOUT_MAINTENANCE","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LAYOUT_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",10,1,"10レイアウト項目区分その１","PPEMT_LAYOUT_ITEM_CLS","300","1","PPEMT_LAYOUT_MAINTENANCE","メンテナンスレイアウト",,,,,"CID","LAYOUT_ID",,,,,,,,,,"LAYOUT_ID",,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LAYOUT_ID","DISPORDER",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",11,1,"11個人情報一覧項目その１","PPEMT_LAYOUT_ITEM_CLS_DF","300","1","PPEMT_LAYOUT_MAINTENANCE","メンテナンスレイアウト",,,,,"CID","LAYOUT_ID",,,,,,,,,,"LAYOUT_ID",,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LAYOUT_ID","LAYOUT_DISPORDER","DISPORDER",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",12,1,"12新規レイアウト","PPEMT_LAYOUT_NEW_ENTRY","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LAYOUT_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",13,1,"13レイアウト項目区分その２","PPEMT_LAYOUT_ITEM_CLS","300","1","PPEMT_LAYOUT_NEW_ENTRY","新規レイアウト",,,,,"CID","LAYOUT_ID",,,,,,,,,,"LAYOUT_ID",,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LAYOUT_ID","DISPORDER",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",14,1,"14個人情報一覧項目その２","PPEMT_LAYOUT_ITEM_CLS_DF","300","1","PPEMT_LAYOUT_NEW_ENTRY","新規レイアウト",,,,,"CID","LAYOUT_ID",,,,,,,,,,"LAYOUT_ID",,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LAYOUT_ID","LAYOUT_DISPORDER","DISPORDER",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",15,1,"15個人情報項目グループ","PPEMT_GROUP_ITEM","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PER_INFO_ITEM_GROUP_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",16,1,"16個人情報項目定義グループ","PPEMT_GROUP_ITEM_DF","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PER_INFO_ITEM_GROUP_ID","PER_INFO_ITEM_DEF_ID",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",17,1,"17個人情報アクセス権限","PPEMT_ROLE_CTG_AUTH","300","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ROLE_ID","PER_INFO_CTG_ID",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",18,1,"18個人情報権限項目詳細","PPEMT_ROLE_ITEM_AUTH","300","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ROLE_ID","PER_INFO_CTG_ID","PER_INFO_ITEM_DEF_ID",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",19,1,"19社員コード編集","BSYMT_SYAINCD_EDIT","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00302",20,1,"20個人情報期間項目","PPEMT_ITEM_DATE_RANGE","300","1","PPEMT_CTG","カテゴリ定義情報",,,,,"CID","PER_INFO_CTG_ID",,,,,,,,,,"PER_INFO_CTG_ID",,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PER_INFO_CTG_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00303",1,1,"01職場管理者","SACMT_WKP_MANAGER","300","1","BSYMT_SYAIN","社員データ情報管理",,,,,"CID","SID",,,,,,,,,,"SID",,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WKP_MANAGER_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00304",1,1,"01会社別就業承認ルート","WWFMT_APPROVAL_ROUTE_COM","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","APPROVAL_ID","HIST_ID",,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00304",2,1,"02職場別就業承認ルート","WWFMT_APPROVAL_ROUTE_WP","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","APPROVAL_ID","WKPID","HIST_ID",,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00304",3,1,"03個人別就業承認ルート","WWFMT_APPROVAL_ROUTE_PS","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","APPROVAL_ID","SID","HIST_ID",,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00304",5,1,"05承認フェーズ","WWFMT_APPROVAL_PHASE","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","BRANCH_ID","APPROVAL_PHASE_ID",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00304",6,1,"06承認者","WWFMT_APPROVER","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","BRANCH_ID","APPROVAL_PHASE_ID","APPROVER_ID",,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00304",7,1,"07承認ルート中間データ","WWFDT_INST_ROUTE","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ROOT_ID",,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00304",8,1,"08承認フェーズ中間データ","WWFDT_INST_PHASE","300","1","WWFDT_INST_ROUTE","承認ルート中間データ",,,,,"CID","ROOT_ID",,,,,,,,,,"ROOT_ID",,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ROOT_ID","PHASE_ORDER",,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00304",9,1,"09承認枠中間データ","WWFDT_INST_FRAME","300","1","WWFDT_INST_ROUTE","承認ルート中間データ",,,,,"CID","ROOT_ID",,,,,,,,,,"ROOT_ID",,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ROOT_ID","PHASE_ORDER","FRAME_ORDER",,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00304",10,1,"10承認者中間データ","WWFDT_INST_APPROVE","300","1","WWFDT_INST_ROUTE","承認ルート中間データ",,,,,"CID","ROOT_ID",,,,,,,,,,"ROOT_ID",,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ROOT_ID","PHASE_ORDER","FRAME_ORDER","APPROVER_CHILD_ID",,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00305",1,1,"01代行承認","WWFMT_AGENT","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","SID","REQUEST_ID",,,,,,,,,,,,,,,,,,1
,,,,,,,,,0,"00401",1,1,"01月間パターン","KSCMT_MONTH_PATTERN","300","0",,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"CID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","M_PATTERN_CD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00401",2,1,"02月間勤務就業設定","KSCMT_WORK_MONTH_SET","300","0",,,"YMD_K",,,,"CID",,,,,,,,,,,,,,,,,,,,,0,8,,,,,,,,,,"CID","YMD_K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CID","M_PATTERN_CD","YMD_K",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00501",1,1,"01勤務予定基本情報","KSCDT_SCHE_BASIC","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00501",2,1,"02勤務予定時間帯","KSCDT_SCHE_TS","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","CNT",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00501",3,1,"03勤務予定休憩","KSCDT_SCHE_BREAK","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","BREAK_CNT",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00501",4,1,"04勤務予定育児介護時間帯","KSCDT_SCHE_CHILD_CARE","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","CHILD_CARE_NUMBER",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00501",5,1,"05勤務予定時間","KSCDT_SCHE_TIME","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00501",6,1,"06勤務予定人件費時間","KSCDT_SCHE_FEE_TIME","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00501",7,1,"07勤務予定マスタ情報","KSCDT_SCHE_MASTER","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00501",8,1,"08勤務予定項目状態","KSCDT_SCHE_EDIT_STATE","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","SCHE_ITEM_ID",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00502",1,1,"打刻","KRCDT_STAMP","300","0",,,"STAMP_DATE",,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,"STAMP_DATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CARD_NUMBER","STAMP_ATR","STAMP_DATE","ATTENDANCE_CLOCK",,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",1,1,"01日別実績の勤務情報","KRCDT_DAY_INFO_PER_WORK","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",2,1,"02日別実績の所属情報","KRCDT_DAY_AFF_INFO","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",3,1,"03日別実績の勤務種別","KRCDT_DAY_INFO_BUS","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",4,1,"04"日別実績の計算区分","KRCDT_DAY_INFO_CALC","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",5,1,"05日別実績のフレックス超過時間自動計算設定","KRCMT_CALC_SET_FLEX","300","1","KRCDT_DAY_INFO_CALC","日別実績の計算区分","YMD",,"SID",,,"FLEX_EXCESS_TIME_ID",,,,,,,,,,"FLEX_EXCESS_TIME_ID",,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FLEX_EXCESS_TIME_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",6,1,"06日別実績の休出時間自動計算設定","KRCMT_CALC_SET_HD_WORK","300","1","KRCDT_DAY_INFO_CALC","日別実績の計算区分","YMD",,"SID",,,"HOL_WORK_TIME_ID",,,,,,,,,,"HOL_WORK_TIME_ID",,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HOL_WORK_TIME_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",7,1,"07日別実績の残業時間自動計算設定","KRCMT_CALC_SET_OVER_TIME","300","1","KRCDT_DAY_INFO_CALC","日別実績の計算区分","YMD",,"SID",,,"OVER_TIME_WORK_ID",,,,,,,,,,"OVER_TIME_WORK_ID",,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OVER_TIME_WORK_ID",,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",8,1,"08日別実績の特定日区分","KRCDT_DAY_INFO_SPECIFIC","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","SPE_DAY_ITEM_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",9,1,"09日別実績の勤務予定時間帯","KRCDT_DAY_TS_ATD_SCHE","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD","WORK_NO",,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",10,1,"10日別実績の出退勤","KRCDT_DAY_TS_ATD","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",11,1,"11日別実績の臨時出退勤","KRCDT_DAY_TS_TEMPORARY","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",12,1,"12出退勤（日別実績の出退勤の子テーブル）","KRCDT_DAY_TS_ATD_STMP","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","WORK_NO","YMD","TIME_LEAVING_TYPE",,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",13,1,"13日別実績の休憩時間帯","KRCDT_DAY_TS_BREAKTIME","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","BREAK_TYPE","BREAK_FRAME_NO","YMD",,,,,,,,,,,,,,,,,0
,,,,,,,,,0,"00503",14,1,"14日別実績の外出時間帯","KRCDT_DAY_TS_GOOUT","300","0",,,"YMD",,"SID",,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,"SID","YMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SID","OUTING_FRAME_NO","YMD",,,,,,,,,,,,,,,,,,0
